ImageId,EncodedPixels
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,20 14 538 17 1057 18 1577 17 2096 17 2616 16 3135 17 3654 18 4173 19 4693 18 5212 18 5733 17 6253 16 6772 16 7291 16 7811 15 8330 15 8851 13 9371 12 9891 12 10412 11 10932 12 11451 12 11970 13 12489 13 13009 12 13528 12 14047 12 14566 12 15085 12 15604 12 16123 12 16642 12 17161 12 17680 12 18199 12 18718 12 19237 11 19756 11 20276 10 20797 6 21318 1
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,66 16 585 17 1104 18 1623 19 2142 20 2662 19 3182 18 3703 16 4222 16 4741 16 5260 16 5779 16 6298 16 6817 16 7336 16 7855 16 8374 16 8893 16 9412 16 9930 17 10448 18 10966 19 11485 19 12003 20 12522 20 13041 19 13560 19 14079 18 14598 18 15117 17 15636 15 16155 13 16674 12 17194 9
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,35913 6 36429 12 36948 13 37466 15 37985 16 38504 16 39022 17 39540 19 40058 20 40577 20 41096 20 41615 20 42134 20 42653 20 43171 21 43690 21 44209 21 44725 24 45244 24 45763 25 46282 26 46802 26 47322 25 47841 25 48359 27 48877 28 49396 29 49917 27 50436 28 50956 28 51475 29 51994 29 52513 30 53033 30 53553 30 54074 28 54593 28 55112 28 55632 27 56152 26 56672 25 57192 24 57711 24 58230 23 58749 23 59268 23 59790 19 60310 18 60830 17 61349 17 61871 14
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,5317 8 5835 12 6353 14 6870 16 7389 16 7908 16 8427 16 8946 16 9466 16 9985 16 10504 17 11023 18 11542 18 12059 20 12571 27 13089 27 13608 27 14127 26 14646 27 15163 28 15681 29 16200 29 16719 28 17238 28 17757 28 18276 28 18795 28 19314 28 19833 28 20352 28 20871 28 21390 28 21909 28 22428 28 22947 28 23466 28 23985 28 24504 28 25023 28 25542 27 26061 25 26580 19 27099 17 27618 16 28136 17 28655 17 29174 17 29693 16 30212 16 30731 15 31251 13 31770 12 32292 8 32813 1
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,30242 6 30760 8 31279 8 31798 9 32317 10 32836 12 33355 13 33874 14 34393 16 34912 16 35431 16 35950 17 36469 19 36989 19 37509 19 38029 20 38538 7 38548 21 39056 9 39067 21 39575 12 39590 17 40092 13 40110 16 40610 14 40630 16 41128 15 41150 15 41647 15 41670 14 42166 15 42190 13 42685 15 42709 15 43204 15 43229 15 43723 15 43749 15 43767 7 44241 16 44269 14 44285 9 44760 16 44789 24 45279 16 45309 23 45799 15 45827 24 46318 16 46342 28 46838 50 47358 50 47878 52 48398 52 48917 52 49437 51 49956 51 50476 51 50996 50 51517 48 52042 42 52562 43 53081 44 53600 44 54119 44 54638 44 55157 44 55676 45 56195 45 56714 45 57233 45 57752 45 58271 45 58790 45 59309 44 59828 44 60347 44 60866 44 61385 44 61904 44 62423 43 62942 42 63461 41 63980 40 64499 40 65019 39 65539 38 66060 36 66579 21 66602 14 67098 19 67121 14 67618 19 67640 15 68138 19 68159 16 68659 36 69183 31 69705 28 70225 27 70747 24 71267 23 71786 23 72305 22 72824 21 73344 19 73865 16 74390 5
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,135 25 654 27 1173 28 1693 27 2213 26 2733 25 3253 24 3772 24 4291 24 4812 22 5333 20 5854 18 6374 17 6894 15 7413 14 7933 12 8453 10 8974 7
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,46386 8 46902 12 47421 12 47940 12 48459 12 48978 13 49497 13 50016 15 50535 15 51054 15 51573 16 52092 16 52611 16 53130 16 53648 17 54167 18 54686 18 55206 18 55725 19 56244 19 56763 19 57282 19 57800 20 58319 21 58839 20 59358 20 59877 20 60396 20 60916 19 61435 19 61955 18 62474 18 62993 18 63512 18 64031 18 64551 17 65070 17 65589 17 66108 17 66627 17 67146 17 67665 17 68184 17 68703 17 69223 16 69742 16 70261 15 70780 15 71299 14 71818 13 72337 12 72857 10 73378 4
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,5403 5 5920 10 6437 14 6955 16 7474 18 7993 20 8511 21 9029 23 9547 24 10065 27 10584 28 11103 28 11622 29 12141 29 12660 29 13178 32 13698 32 14217 33 14737 32 15256 34 15775 35 15827 7 16294 35 16345 9 16814 35 16864 10 17334 34 17381 14 17854 35 17899 15 18373 36 18418 15 18892 36 18937 15 19412 35 19456 16 19932 34 19975 16 20452 34 20494 16 20972 33 21013 16 21491 34 21531 17 22012 33 22050 17 22532 34 22568 18 23052 54 23572 53 24093 52 24613 51 25132 51 25653 48 26175 45 26700 39 27220 37 27739 37 28258 37 28777 37 29296 37 29815 37 30334 37 30853 37 31372 37 31890 38 32407 39 32926 39 33444 40 33963 39 34482 38 35001 38 35520 38 36039 37 36558 37 37077 37 37593 40 38111 40 38630 39 39149 37 39668 36 40187 36 40706 36 41224 36 41742 36 42260 36 42778 22 42801 14 43297 21 43321 13 43816 21 43841 11 44335 20 44363 7 44854 20 45373 20 45892 19 46411 17 46931 15 47450 14 47971 10 48492 6
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,81703 9 82219 15 82737 18 83256 20 83775 19
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,241 7 760 7
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,42317 7 42835 9 42854 8 43353 12 43370 13 43870 15 43888 16 44388 36 44907 36 45425 38 45944 39 46463 40 46980 42 47498 44 48017 43 48070 3 48536 43 48585 11 49055 44 49102 16 49574 64 50093 25 50121 37 50612 24 50640 37 51131 24 51159 37 51650 25 51677 38 52169 65 52688 65 53206 66 53725 66 54243 67 54761 69 55280 68 55799 28 55828 38 56318 28 56347 38 56837 24 56864 39 57355 24 57383 39 57874 23 57902 38 58393 22 58421 36 58912 20 58940 33 59431 20 59459 32 59950 19 59979 31 60469 19 60498 31 60989 18 61017 31 61508 17 61536 31 62027 17 62055 30 62548 14 62575 29 63067 14 63094 43 63586 14 63614 45 64106 13 64134 45 64625 13 64653 45 65145 13 65173 45 65665 13 65693 46 66186 12 66211 47 66706 14 66728 49 67227 36 67268 28 67747 29 67788 27 68268 22 68307 27 68789 14 68825 28 69344 26 69863 25 70381 26 70900 26 71417 28 71933 30 72448 33 72966 32 73484 32 74003 27 74521 23 75039 23 75557 23 76076 23 76595 23 77113 24 77632 23 78152 21 78671 20 79191 19 79712 16 80231 14 80753 8
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,4945 1 5461 9 5978 14 6497 16 7016 16 7535 18 8054 19 8573 19 9092 19 9611 18 10130 17 10650 15 11170 13 11691 8
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,77604 3 78120 9 78638 11 79157 12 79676 12 80195 12 80714 12 81233 12 81752 12 82271 12 82791 10 83313 6
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,322 11 841 12 1361 13 1882 12 2401 12 2921 12 3440 12 3960 12 4481 11 5000 12 5519 12 6038 12 6558 11 7077 12 7596 12 8106 5 8114 13 8622 24 9140 24 9659 24 10178 24 10696 25 11215 25 11733 26 12252 26 12770 27 13289 26 13808 26 14327 25 14846 25 15365 25 15884 24 16403 24 16920 25 17436 28 17952 30 18470 31 18989 30 19507 7 19515 22 20025 30 20543 30 21061 27 21580 25 22099 24 22618 23 23137 22 23656 21 24175 20 24694 20 25213 19 25732 18 26251 18 26770 18 27289 18 27808 19 28327 20 28846 20 29365 20 29884 20 30403 20 30922 20 31441 20 31959 20 32476 21 32994 20 33513 18 34032 16 34550 16 35067 16 35585 16 36104 16 36623 15 37142 13 37661 12 38181 9 38703 3
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,826 3 1343 7 1861 8 2380 8 2899 7 3420 2
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,82844 1 83361 8 83881 6
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,18512 1 19026 8 19545 8 20063 9 20582 9 21100 11 21617 15 22136 15 22654 17 23173 17 23692 17 24211 17 24730 17 25249 17 25768 17 26287 17 26806 17 27324 18 27842 19 28361 19 28880 20 29399 20 29918 20 30436 20 30955 20 31474 20 31992 20 32511 20 33030 19 33549 17 34068 17 34587 17 35106 17 35625 17 36143 19 36662 20 37182 19 37701 19 38221 17 38741 16 39260 15 39780 14 40300 13 40819 13 41338 12 41857 12 42376 12 42896 11 43416 8 43939 2
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,80268 5 80783 11 81302 12 81821 11 82339 12 82857 13 83374 15 83894 12
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,350 18 868 20 1387 20 1906 18 2425 16 2944 15 3463 14 3983 12 4502 11 5023 6
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,48644 7 49160 12 49679 13 50196 15 50714 16 51232 17 51751 16 52269 17 52787 18 53306 18 53824 19 54342 20 54861 19 55380 18 55899 17 56417 18 56937 16 57455 17 57973 18 58491 19 59009 20 59528 20 60047 20 60566 20 61085 20 61604 19 62123 19 62642 19 63160 20 63677 22 64195 23 64714 23 65233 23 65752 23 66271 22 66790 20 67309 20 67827 14 67844 3 68344 13 68862 12 69381 12 69900 12 70419 10 70939 7
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,6118 9 6635 12 7154 13 7672 15 8191 16 8710 16 9229 16 9748 17 10266 18 10784 18 11303 19 11821 25 12339 28 12857 30 13371 35 13888 38 14405 40 14923 41 15441 42 15959 43 16476 45 16994 46 17513 46 18031 46 18549 46 19067 47 19586 46 20105 45 20623 45 21142 44 21661 43 22179 42 22698 40 23216 40 23735 39 24254 38 24773 36 25291 36 25810 34 26328 32 26847 30 27366 29 27885 28 28404 26 28924 22 29445 17 29965 14 30484 13 31004 11 31526 5
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,33084 6 33601 9 34118 11 34636 12 35155 12 35673 13 36191 14 36709 15 37228 15 37747 15 38266 15 38785 15 39304 15 39823 15 40342 15 40861 14 41380 14 41899 14 42418 14 42937 13 43455 14 43974 14 44493 13 45013 12 45533 10 46053 8 46574 4
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,61641 2 62157 8 62675 11 63193 12 63712 12 64231 12 64749 13 65268 13 65786 14 66304 14 66822 13 67341 12 67860 12 68379 11 68898 11 69417 10 69936 10 70455 9 70974 9 71493 9 72012 9 72530 10 73049 10 73567 11 74085 11 74603 13 75122 13 75641 13 76160 13 76679 13 77198 12 77717 12 78236 12 78755 12 79274 12 79793 12 80312 12 80831 11 81349 10 81867 10 82387 9 82908 3
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,391 23 909 25 1428 24 1947 22 2466 21 2986 20 3505 19 4025 17 4545 14 5066 9
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,59046 8 59565 10 60084 8
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,51863 6 52379 12 52897 14 53414 17 53932 20 54450 21 54967 24 55485 25 56002 27 56519 29 57038 29 57557 29 58076 29 58595 29 59114 29 59631 30 60149 31 60667 31 61186 30 61705 29 62224 28 62743 28 63240 1 63262 26 63756 8 63781 25 64273 11 64300 24 64791 12 64819 24 65309 13 65339 21 65828 13 65858 20 66345 16 66377 19 66851 8 66863 17 66897 18 67369 32 67417 16 67888 33 67937 14 68405 35 68456 13 68923 36 68975 13 69442 36 69494 13 69960 37 70014 12 70477 40 70533 12 70995 43 71044 19 71514 68 72033 65 72552 49 72603 12 73070 49 73125 7 73588 50 73645 6 74107 27 74135 22 74165 5 74626 27 74654 22 74684 7 75146 49 75204 7 75666 48 75722 8 76185 49 76241 8 76704 50 76761 7 77223 51 77281 5 77742 52 77803 2 78261 52 78323 2 78780 52 78842 6 79299 52 79361 6 79819 51 79879 9 80340 49 80398 11 80859 49 80917 14 81379 48 81436 19 81898 48 81955 20 82417 48 82474 23 82935 14 82953 2 82975 10 82993 27 83448 17 83496 7 83512 28 84033 21
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,23782 7 24300 8 24817 10 25335 11 25853 12 26372 13 26890 14 27408 14 27926 16 28445 16 28964 16 29484 15 29526 9 30003 14 30043 15 30523 14 30563 15 31042 14 31082 17 31562 13 31601 18 32081 13 32118 21 32601 12 32636 23 33120 16 33153 27 33639 17 33670 29 34159 16 34186 33 34679 15 34705 33 35199 13 35223 34 35719 12 35740 35 36238 12 36259 35 36757 12 36777 34 37277 11 37296 33 37798 9 37815 33 38317 9 38333 34 38837 9 38851 34 39356 47 39875 46 40394 45 40914 44 41435 41 41955 39 42474 37 42995 34 43516 31 44035 29 44554 28 45073 27 45592 26 46111 26 46630 31 47149 20 47173 9 47668 16 47692 10 48187 12 48211 10 48706 9 48731 8 49252 4
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,60104 6 60623 7 61143 6 61666 1
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,57534 2 58049 10 58570 8 59092 5
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,460 17 495 19 979 19 1013 21 1498 19 1532 20 2018 18 2050 19 2537 18 2568 20 3056 18 3086 20 3574 20 3604 19 4093 20 4122 20 4611 21 4640 20 5130 21 5158 20 5649 21 5677 18 6168 21 6196 15 6687 21 6714 15 7206 21 7233 14 7725 21 7752 14 8244 21 8270 15 8763 20 8788 16 9283 19 9307 16 9802 18 9826 16 10323 15 10344 18 10843 14 10863 20 11362 14 11378 25 11881 14 11896 26 12400 13 12415 27 12919 10 12934 27 13438 10 13452 30 13957 45 14476 46 14995 46 15514 47 16034 47 16553 47 17073 47 17593 46 18114 45 18635 44 19154 45 19674 44 20194 43 20715 41 21235 41 21755 42 22274 44 22795 42 23315 41 23834 41 24353 21 24377 16 24872 21 24897 15 25391 21 25419 11 25910 21 25940 8 26430 20 26463 2 26949 20 27470 18 27990 16 28510 15 29031 13 29552 12 30071 12 30592 10 31112 10 31632 9 32156 2
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,65891 6 66409 10 66927 12 67445 13 67964 12 68483 11 69002 11 69522 10 70042 11 70561 11 71081 11 71601 11 72120 12 72637 15 73156 15 73675 15 74194 14 74713 14 75232 13 75751 13 76270 12 76789 13 77309 12 77831 7
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,39952 10 40469 13 40987 15 41505 16 42024 16 42543 16 43062 16 43581 16 44100 16 44619 16 45139 15 45659 14 46179 13 46699 12 47218 12 47737 11 48257 9 48779 4
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,81472 5 81990 8 82510 6 83029 6
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,3122 5 3642 6 4161 8 4681 9 5201 9 5721 11 6241 11 6761 12 7281 12 7801 12 8321 12 8841 12 9361 12 9881 12 10401 12 10921 12 11441 11 11961 10 12481 9 13001 8 13521 8 14041 8 14561 8 15081 8 15601 8 16121 8 16642 6
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,72283 1 72802 3 73322 5 73841 7 74361 7 74881 7 75401 7 75921 7 76441 7 76962 6 77482 6 78002 5 78523 1
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,99322 2 99842 4 100362 5 100881 7 101401 7 101921 7 101938 7 102441 7 102457 9 102961 7 102977 11 103481 7 103497 12 104001 7 104016 14 104521 9 104534 16 105041 10 105052 18 105561 29 106081 30 106601 30 107121 29 107641 29 108161 29 108681 30 109201 30 109722 29 110242 30 110763 29 111283 29 111804 27 112325 26 112844 27 113364 26 113883 27 114403 27 114435 6 114923 27 114954 8 115443 27 115473 10 115963 42 116483 42 117004 21 117028 17 117525 7 117549 16 118047 1 118069 16 118589 15 119109 14 119628 14 120147 15 120666 16 121185 17 121689 7 121703 19 122207 10 122221 21 122725 14 122740 22 123244 38 123763 38 124282 39 124802 39 125321 40 125841 39 126361 37 126881 36 127401 18 127425 10 127921 17 127946 7 128441 16 128961 16 129482 14 130003 12 130524 9 131046 8 131570 9 132091 9 132609 12 133127 14 133646 16 134164 32 134683 34 135202 35 135722 36 136241 37 136761 37 137281 37 137801 37 138321 37 138841 37 139361 36 139881 36 140401 36 140921 35 141441 9 141452 23 141961 8 141973 22 142482 6 142493 21 143013 21 143533 21 144053 21 144573 21 145094 20 145615 19 146137 16 146658 15 147180 11 147701 8
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,151322 3 151841 6 152361 7 152881 8 153401 8 153921 8 154441 8 154961 8 155481 8 156001 9 156521 8 157041 8 157561 8 158081 8 158601 8 159121 7 159642 5 160163 1
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,170045 5 170565 6 171084 9 171605 9 172126 8 172649 5 173169 8 173685 15 174203 18 174722 19 175241 20 175761 20 176281 20 176801 20 177321 20 177841 18 178361 16 178881 15 179402 12 179922 8
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,18211 5 18729 10 19248 12 19766 15 20285 17 20804 18 21324 19 21843 20 22363 21 22883 21 23403 22 23924 20 24445 19 24966 17 25490 12 26013 8
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,29138 7 29654 14 30173 17 30693 18 31212 21 31731 22 32250 23 32768 26 33288 26 33808 26 34329 25 34849 25 35370 24 35891 22 36413 19 36934 16 37455 14
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,52027 5 52544 13 53063 15 53582 17 54101 19 54620 21 55133 28 55650 32 56170 32 56689 32 57209 32 57729 30 58249 29 58769 28 59290 25 59810 24 60332 21 60854 15 61376 11 61899 5
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,81133 8 81651 11 82169 14 82689 15 83209 16 83729 16 84249 16 84769 16 85290 15 85810 14 86331 13 86852 11 87374 7 87895 2
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,147227 7 147746 9 148263 14 148779 19 149298 20 149817 21 150335 23 150854 25 151374 25 151893 26 152413 26 152933 26 153453 26 153973 26 154494 24 155014 24 155534 24 156055 23 156574 24 157094 24 157612 5 157623 15 158120 17 158144 14 158171 5 158637 20 158665 13 158687 12 159156 21 159185 14 159206 15 159674 24 159705 16 159725 17 160191 27 160224 38 160709 29 160743 39 161226 32 161262 40 161745 33 161782 40 162264 33 162302 40 162782 35 162822 38 163302 33 163342 37 163822 32 163862 36 164341 33 164383 34 164861 32 164904 31 165381 14 165406 6 165427 10 165901 13 165950 3 166421 12 166941 12 167460 12 167980 11 168500 10 169020 9 169540 9 170060 8 170581 5
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,63475 9 63993 12 64512 13 65030 15 65548 17 66067 18 66586 17 67105 18 67625 17 68145 17 68665 17 69185 16 69705 15 70226 13 70746 11 71267 9 71789 4
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,73870 2 74387 6 74906 8 75425 10 75945 11 76465 12 76985 12 77506 11 78026 10 78546 9
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,79622 12 80140 16 80658 19 81177 21 81695 23 82213 25 82732 27 83249 30 83763 36 84282 37 84800 38 85318 40 85838 40 86358 40 86877 41 87397 41 87917 40 88437 39 88956 39 89475 40 89996 38 90516 37 91037 35 91557 33 92078 25 92598 25 93121 22 93146 8 93646 31 94168 30 94692 7 94700 19 95222 17 95742 18 96262 19 96782 19 97303 18 97825 16 98345 16 98867 13 99389 10 99910 8
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,14603 5 15120 10 15638 15 16158 16 16677 17 17197 18 17717 18 18237 19 18757 19 19277 19 19797 19 20317 18 20837 18 21357 17 21877 17 22397 17 22917 17 23437 16 23958 14 24478 13 24999 13 25521 12 26042 12 26563 13 27083 14 27604 14 28124 14 28644 14 29165 13 29685 13 30206 12 30727 11 31249 8 31770 7
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,35407 7 35926 10 36446 11 36965 14 37485 15 38003 19 38522 21 39042 22 39562 23 40082 24 40602 24 41122 24 41642 24 42162 24 42683 23 43205 20 43732 12 44254 8 44775 6
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,166449 4 166967 9 167487 10 168006 12 168525 13 169043 15 169563 16 170082 18 170602 19 171122 20 171642 20 172162 20 172682 20 173202 20 173722 20 174242 20 174763 19 175285 17 175805 17 176327 14 176849 9 177370 7
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,50496 2 51012 13 51531 16 52050 18 52570 19 53090 20 53610 20 54129 21 54649 21 55169 21 55689 21 56210 20 56730 20 57250 20 57770 20 58290 20 58811 18 59332 17 59853 14 60374 13 60894 12 61414 12 61934 13 62454 14 62974 15 63494 16 64014 16 64534 16 65054 17 65574 18 66094 20 66615 21 67135 22 67657 21 68177 21 68698 20 69218 20 69739 19 70261 16 70787 7
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,112374 4 112894 6 113413 8 113933 8 114454 6 114974 4
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,2663 2 3182 7 3702 7 4221 8 4741 9 5263 5
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,112928 1 113443 7 113962 9 114478 13 114995 17 115514 18 116031 22 116550 24 117069 26 117587 32 118106 35 118625 37 119144 39 119663 40 120182 41 120702 41 121222 41 121742 41 122262 17 122282 21 122782 16 122802 20 123302 13 123322 20 123822 12 123843 19 124342 11 124363 18 124862 10 124884 16 125383 7 125406 12 125928 2
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,19829 7 20347 10 20868 8 21388 7 21909 5
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,27115 14 27635 15 28154 16 28198 4 28674 17 28703 23 29194 17 29221 25 29713 19 29739 28 30232 21 30258 29 30751 23 30778 28 31271 24 31297 29 31791 54 32311 46 32358 3 32830 45 33350 44 33870 43 34391 40 34911 39 35433 23 35459 10 35954 21 35982 5 36474 19 36994 18 37515 16 38036 13 38557 10 39078 8 39599 3
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,41155 3 41675 4 42194 5 42714 5 43234 5 43754 4 44274 4 44796 1
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,46896 14 47415 15 47934 17 48452 19 48971 20 49490 21 50009 22 50529 22 51048 23 51567 24 52087 24 52607 24 53127 23 53647 22 54168 20 54688 18 55208 16 55728 15 56249 14 56770 12 57290 12 57811 9 58332 6 58856 1
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,8424 5 8943 8 9462 10 9981 13 10500 15 11018 18 11535 22 12054 24 12572 26 13091 27 13610 28 14130 29 14650 29 15170 28 15690 28 16210 28 16730 27 17250 26 17770 26 18290 25 18810 25 19331 24 19851 23 20371 22 20893 18 21414 16 21935 14 22456 11 22978 6 23500 1
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,138937 6 139455 10 139974 14 140493 17 141012 18 141531 20 142051 20 142572 19 143092 19 143613 18 144133 18 144653 18 145173 18 145693 18 146213 18 146733 17 147253 17 147774 15 148294 14 148815 11 149336 9
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,90579 6 91097 9 91616 11 92135 12 92655 12 93175 12 93696 10 94217 9 94739 4 95260 1
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,65635 2 66153 5 66672 7 67191 9 67711 10 68231 11 68750 12 69268 14 69787 15 70306 16 70826 15 71345 15 71864 14 72383 13 72903 12 73424 8
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,103072 1 103587 10 104107 11 104627 12 105146 13 105666 13 106186 13 106705 14 107224 15 107744 15 108264 15 108783 16 109303 16 109823 16 110344 15 110865 14 111386 14 111906 15 112426 19 112946 24 113466 25 113987 24 114507 24 115027 24 115548 23 116077 14 116598 13 117119 12 117640 11 118161 10 118682 8 119203 4 119724 2
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,176911 9 177430 12 177948 17 178467 20 178986 21 179506 21 180025 23 180547 19
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,127517 9 128036 12 128555 15 129073 18 129592 19 130112 20 130631 21 131151 21 131671 20 132191 20 132711 20 133231 20 133751 20 134271 20 134791 19 135311 18 135832 16 136353 14 136875 11 137396 8 137919 3
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,153036 10 153555 12 154075 12 154595 13 155114 14 155632 16 156136 7 156151 16 156654 10 156671 16 157172 16 157190 17 157691 36 158211 35 158731 35 159250 34 159768 22 159797 1 160287 21 160806 22 161320 28 161838 30 162356 33 162875 35 163394 37 163913 40 164432 44 164952 45 165473 50 165994 53 166515 14 166532 37 167035 12 167054 39 167556 10 167575 39 168080 1 168096 39 168618 38 169139 37 169660 36 170181 34 170225 5 170703 32 170743 9 171226 30 171260 14 171747 29 171779 16 172270 27 172298 18 172793 43 173315 41 173837 12 173858 18 174360 4 174378 18 174899 17 175419 17 175939 17 176459 17 176979 17 177499 17 178019 17 178539 16 179059 16 179579 14 180099 13 180621 10
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,121 25 639 29 1159 30 1678 31 2198 30 2717 30 3236 30 3756 29 4275 29 4795 29 5315 29 5835 29 6355 29 6875 29 7396 28 7917 26 8438 25 8959 24 9480 22 10002 17 10524 14 11046 9
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,66696 14 67216 16 67735 19 68255 20 68775 21 69295 21 69815 21 70335 21 70855 21 71375 21 71895 21 72415 21 72935 21 73454 22 73972 24 74491 25 75010 25 75529 11 75543 12 76048 12 76065 8 76568 11 77088 11 77609 10 78129 10 78649 10 79168 11 79687 12 80206 13 80720 19 81239 20 81758 21 82277 21 82796 21 83315 20 83835 19 84355 17 84875 17 85395 16 85917 14 86438 12 86959 9 87481 5
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,121799 3 122319 3 122840 1
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,51088 2 51607 4 52125 9 52643 12 53163 13 53683 15 54203 16 54723 16 55242 17 55762 18 56282 18 56803 17 57323 17 57844 16 58365 14 58886 14 59406 14 59927 14 60447 14 60967 15 61487 15 62007 15 62527 15 63048 13 63569 11 64091 8 64612 6
